id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
7688268,Jumeirah Lake Towers,25.066988000000002,55.141291,810000,889,911.14,2,2,Low,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7688380,Downtown Dubai,25.19752,55.270168000000005,1100000,744,1478.49,1,2,Low,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7688385,The Hills,25.07868,55.15786899999999,3762888,2191,1717.43,3,3,Medium,True,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7688478,Downtown Dubai,25.194761,55.282343000000004,2299000,1445,1591.0,2,3,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7688479,Palm Jumeirah,25.12913,55.152902000000005,1800000,1158,1554.4,1,2,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7688518,Motor City,25.0476,55.248748,1000000,1642,609.01,2,3,Low,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7688584,Jumeirah Village Circle,25.04866,55.20955,489100,560,873.39,0,1,Medium,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7688599,Jumeirah Village Circle,25.047618,55.211000000000006,480000,514,933.85,0,1,Low,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7688606,Business Bay,25.181304,55.252577,850000,410,2073.17,0,1,Medium,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
7688619,DAMAC Hills,24.98987,55.379105,330000,294,1122.45,0,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7688624,Dubai Marina,25.078241000000002,55.137487,650000,693,937.95,1,2,Low,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7688668,Jumeirah Village Circle,25.050516000000002,55.19973,680000,770,883.12,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7688724,Jumeirah Beach Residence,25.0799,55.13193100000001,5170000,1959,2639.1,4,4,Medium,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False
7688753,Jumeirah Village Circle,25.048095,55.206373,595000,743,800.81,1,2,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
7688837,Downtown Dubai,25.186913,55.277919,1500000,985,1522.84,1,2,Medium,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7688865,Downtown Dubai,25.201718,55.270982999999994,3950000,2010,1965.17,3,3,Medium,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
7688910,Greens,25.094173,55.169437,1780000,2050,868.29,3,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7689586,Jumeirah Village Triangle,25.033519000000002,55.17307099999999,1550000,1566,989.78,2,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7689656,Dubai Marina,25.074958,55.138542,935000,609,1535.3,1,2,Medium,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7689793,Downtown Dubai,25.195237,55.271449,4362888,1192,3660.14,2,3,Low,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7689854,Downtown Dubai,25.196489,55.272126,19498888,5253,3711.95,4,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7689895,Jumeirah Village Circle,25.051845999999998,55.21530500000001,420000,887,473.51,1,2,Low,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7689995,Greens,25.094276,55.170207,1790000,2128,841.17,3,4,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7690135,Downtown Dubai,25.195483,55.271797,1586888,607,2614.31,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7690291,Jumeirah Beach Residence,25.080787,55.13738000000001,2000000,2921,684.7,3,3,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7690312,Motor City,25.048067,55.24704200000001,1175000,2218,529.76,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7690443,Motor City,25.043585999999998,55.246784,900000,1550,580.65,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7690476,Downtown Dubai,25.201204,55.270189,11000000,3134,3509.89,5,6,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7690528,Business Bay,25.191189,55.283374,850000,455,1868.13,0,1,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7690653,Town Square,25.005753,55.295312,1088888,1410,772.26,3,3,Low,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7690656,Town Square,25.004935999999997,55.296535,1088888,1365,797.72,3,3,Medium,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
7690668,Jumeirah Lake Towers,25.075364,55.14530799999999,650000,896,725.45,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7690669,Jumeirah Lake Towers,25.069288,55.139396,920000,1184,777.03,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7690863,Jumeirah Lake Towers,25.076309,55.145389,3000000,3593,834.96,3,4,Medium,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True
7690950,Jumeirah Beach Residence,25.080327,55.13821899999999,3350000,3112,1076.48,4,4,Medium,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
7690981,Palm Jumeirah,25.11594,55.140737,4400000,2398,1834.86,3,4,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
7691084,Business Bay,25.187445999999998,55.26749,480000,513,935.67,0,1,Medium,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7691219,Dubai Festival City,25.218977,55.367945,2100000,2267,926.33,3,4,High,True,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
7691435,Jumeirah Beach Residence,25.081954999999997,55.138863,695000,713,974.75,0,1,Low,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7691439,Al Kifaf,25.233787,55.294217,2100000,1612,1302.73,2,2,High,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False
7691482,Jumeirah Beach Residence,25.080161999999998,55.13786999999999,2749000,2455,1119.76,4,5,Medium,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
7691507,Al Sufouh,25.108627,55.178031000000004,839000,906,926.05,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7691544,Jumeirah Beach Residence,25.083858,55.138714,5900000,1923,3068.12,2,3,Medium,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7691659,Dubai Marina,25.077327,55.140317,3000000,1867,1606.86,3,3,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7691669,Jumeirah Village Circle,25.051513,55.207733,711000,747,951.81,1,2,Medium,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
7691914,Umm Suqeim,25.137198,55.189006000000006,1444000,875,1650.29,1,1,Medium,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7692368,The Views,25.09003,55.170014,1750000,1642,1065.77,2,2,Low,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7692443,Palm Jumeirah,25.112192999999998,55.138635,3511888,1666,2107.98,3,3,Low,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7692444,Palm Jumeirah,25.112192999999998,55.138635,624888,321,1946.69,0,1,Low,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7692445,Jumeirah,25.240419,55.25277,2270000,1216,1866.78,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
7692589,Jumeirah Village Circle,25.047662,55.198611,1200000,1218,985.22,2,3,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7692604,Dubai Marina,25.069516,55.127361,1750000,2761,633.83,3,4,Medium,True,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
7692814,Downtown Dubai,25.191527,55.274544999999996,2150000,1367,1572.79,2,2,Medium,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7692878,Dubai Land,25.111535,55.365680000000005,395000,1057,373.7,1,2,Medium,False,True,True,False,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
7692985,Jumeirah Beach Residence,25.081954999999997,55.138863,699999,713,981.77,0,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7693101,Dubai Hills Estate,25.109367000000002,55.247980000000005,896000,915,979.23,1,2,Medium,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
7693156,Dubai Marina,25.082591,55.142182999999996,777950,709,1097.25,1,1,Medium,False,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7693164,Motor City,25.044698999999998,55.246543,600000,1044,574.71,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7693215,Dubai Marina,25.088431,55.146758999999996,1000000,1305,766.28,2,3,High,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,True
7693265,Culture Village,25.226945999999998,55.343628,6800000,4070,1670.76,4,4,High,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False
7693370,Motor City,25.045454,55.248316,450000,625,720.0,0,1,Low,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7693389,Al Barari,25.100474,55.31365400000001,1307392,966,1353.41,1,2,Low,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
7693419,wasl gate,25.023846,55.105456999999994,690777,730,946.27,2,2,Medium,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True
7693553,Dubai Sports City,25.031902,55.223079000000006,330000,454,726.87,0,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7693554,Dubai Sports City,25.038332,55.20485600000001,400000,709,564.17,1,2,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7693702,Palm Jumeirah,25.116492,55.141387,1850000,1296,1427.47,1,1,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
7693732,Jumeirah Village Circle,25.047618,55.211000000000006,650000,514,1264.59,0,1,Low,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7694007,Meydan,25.150828,55.295714000000004,1249999,1534,814.86,2,3,Medium,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7694294,DIFC,25.211032,55.28205,2500000,1757,1422.88,2,3,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7694303,Jumeirah Lake Towers,25.076447,55.146011,500000,620,806.45,1,1,High,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False
7694425,Al Sufouh,25.108984,55.177656999999996,2000000,1783,1121.7,3,4,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7694620,Palm Jumeirah,25.107353,55.148401,1200000,1633,734.84,2,3,Medium,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
7694647,Palm Jumeirah,25.125472,55.153066,1250000,791,1580.28,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7694650,Downtown Dubai,25.201718,55.270982999999994,4600000,2019,2278.36,3,4,Medium,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
7694697,Jumeirah Lake Towers,25.073851,55.144174,674000,940,717.02,1,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7694708,Downtown Dubai,25.196398000000002,55.271002,1490000,1198,1243.74,2,3,Low,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7694758,Dubai Marina,25.086376,55.14736,1300000,822,1581.51,1,2,Medium,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
7694848,The Views,25.09003,55.170014,1750000,1642,1065.77,2,2,Medium,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
7694937,Jumeirah Village Circle,25.051021,55.211803,559999,1071,522.87,1,2,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7694978,Dubai Marina,25.071356,55.136879,850000,1328,640.06,2,3,Low,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7695146,Mirdif,25.227337,55.441623,1419000,1330,1066.92,2,3,Medium,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
7695147,Mirdif,25.227337,55.441623,1696000,1600,1060.0,3,3,Medium,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
7695293,Downtown Dubai,25.201718,55.270982999999994,2500000,1329,1881.11,2,3,Medium,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7695325,Business Bay,25.179868,55.265446,1590000,1325,1200.0,2,3,High,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False
7695328,Downtown Dubai,25.19752,55.270168000000005,1400000,1356,1032.45,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7695411,Jumeirah Lake Towers,25.080143,55.152381000000005,385000,398,967.34,0,1,Medium,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7695413,Dubai Hills Estate,25.107984,55.244923,1700000,1541,1103.18,2,3,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
7695414,Dubai Hills Estate,25.107984,55.244923,1500000,1315,1140.68,2,3,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
7695422,Business Bay,25.177373,55.272707,1150000,943,1219.51,1,2,Medium,False,False,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
7695435,Downtown Dubai,25.195039,55.26942,1500000,856,1752.34,1,2,Medium,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7695445,Business Bay,25.189282000000002,55.28915799999999,799999,929,861.14,1,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7695457,Business Bay,25.183132999999998,55.25658000000001,2425000,2000,1212.5,3,5,Medium,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
7695458,Business Bay,25.183132999999998,55.25658000000001,1698000,1512,1123.02,2,3,Medium,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,True
7695724,Umm Suqeim,25.136864000000003,55.188892,2300000,1623,1417.13,2,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7695742,Dubai Marina,25.072697,55.135862,4950888,2334,2121.2,4,4,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7695774,Jumeirah,25.240419,55.25277,1366000,816,1674.02,1,1,Medium,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7695790,Jumeirah,25.215192000000002,55.235827,4905000,1574,3116.26,1,1,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7695797,Jumeirah,25.215192000000002,55.235827,9209000,2249,4094.71,2,2,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7695849,DAMAC Hills,25.01802,55.252492000000004,730000,777,939.51,1,1,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7695864,Downtown Dubai,25.187129000000002,55.27839399999999,1200000,1026,1169.59,1,2,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7695885,Downtown Dubai,25.197316,55.274195999999996,3499888,1639,2135.38,2,3,High,False,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False
7695887,Downtown Dubai,25.197316,55.274195999999996,2099888,1133,1853.39,1,2,Medium,False,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True
7696283,Business Bay,25.181310999999997,55.26250699999999,1375000,1270,1082.68,2,2,Medium,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7696303,Dubai Marina,25.085322,55.14480699999999,1400000,1371,1021.15,2,3,Medium,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7696543,Downtown Dubai,25.18984,55.281004,1000000,909,1100.11,1,2,Low,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7696561,Dubai Marina,25.08377,55.145075,1980000,1853,1068.54,3,3,Medium,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7696813,Jumeirah Village Circle,25.051528,55.212972,1113661,1194,932.71,2,3,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7696815,Jumeirah Village Circle,25.051528,55.212972,649411,690,941.18,1,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7696898,Dubai Hills Estate,25.109367000000002,55.247980000000005,1850000,1638,1129.43,3,4,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7696907,Discovery Gardens,25.03335,55.150016,420000,947,443.51,1,2,Low,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7697005,Downtown Dubai,25.194935,55.282665,2600000,1485,1750.84,2,3,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
7697121,International City,25.167289999999998,55.404095999999996,550000,824,667.48,1,2,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7697183,Al Furjan,25.025261999999998,55.13875,770000,906,849.89,2,2,Medium,False,True,True,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
7697243,Dubai Healthcare City,25.208435,55.31558199999999,558000,325,1716.92,1,1,Ultra,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True
7697260,Remraam,25.004258,55.245986,260000,401,648.38,0,1,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
7697290,Downtown Dubai,25.195237,55.271449,5796888,1861,3114.93,3,4,Medium,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True
7697325,Jebel Ali,24.978409,55.092119999999994,420000,430,976.74,0,1,Medium,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7697439,Meydan,25.158305,55.296535,940000,758,1240.11,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7697548,Downtown Dubai,25.190839999999998,55.27154399999999,1800000,1232,1461.04,2,2,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
7697649,Umm Suqeim,25.137198,55.189006000000006,2512000,1504,1670.21,2,2,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7697655,Downtown Dubai,25.195745000000002,55.271892,4943888,1214,4072.4,2,2,Low,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7697657,Downtown Dubai,25.195745000000002,55.271892,5876888,1557,3774.49,3,3,Low,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7697665,Business Bay,25.183515,55.26667,995000,696,1429.6,1,1,Medium,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
7697698,Dubai Marina,25.085304999999998,55.149287,1045000,1185,881.86,1,2,Medium,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False
7697728,Business Bay,25.190578,55.265962,1600000,1751,913.76,2,3,Medium,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7697766,Dubai Marina,25.089833,55.150625,2500000,2992,835.56,3,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7697912,Jumeirah Village Circle,25.053643,55.216712,360000,432,833.33,0,1,High,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False
7697915,Jumeirah Beach Residence,25.07359,55.126352000000004,1540000,763,2018.35,1,2,Medium,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7697980,Jumeirah Village Circle,25.046403,55.201813,1350000,1358,994.11,2,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
7698004,Jumeirah Village Circle,25.046403,55.201813,1350000,1357,994.84,2,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
7698042,Jumeirah Lake Towers,25.064767,55.138814,899999,1328,677.71,2,3,Medium,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
7698083,Jumeirah Village Circle,25.046403,55.201813,1350000,1354,997.05,2,2,Ultra,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
7698176,Jumeirah Beach Residence,25.07359,55.126352000000004,3800000,1897,2003.16,3,2,Medium,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
7698204,Jumeirah Village Circle,25.046403,55.201813,1350205,1342,1006.11,2,2,Ultra,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True
7698310,Downtown Dubai,25.197316,55.274195999999996,2000000,1133,1765.23,1,2,Medium,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False
7698386,Dubai Marina,25.071448,55.131088,3300000,3456,954.86,3,5,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7698408,The Hills,25.077955,55.159380000000006,1650000,1558,1059.05,2,2,Medium,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
7698423,Jumeirah Village Circle,25.046295999999998,55.200782999999994,661504,675,980.01,1,2,Ultra,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True
